baselogNr2nc,valueslogNr2nc,baselogNr2npr,valueslogNr2npr,baselogNr2npc,valueslogNr2npc,baselogNc2npr,valueslogNc2npr,baselogNc2npc,valueslogNc2npc,baselogNpr2npc,valueslogNpr2npc,
2.8,3,2.8,6,2.8,0,2.8,24,2.8,2,2.8,16
3.0,2,3.0,11,3.0,0,3.0,16,3.0,0,3.0,12
3.2,1,3.2,12,3.2,1,3.2,16,3.2,0,3.2,8
3.4,1,3.4,5,3.4,0,3.4,9,3.4,1,3.4,6
3.6,1,3.6,6,3.6,0,3.6,10,3.6,0,3.6,7
3.8,0,3.8,1,3.8,0,3.8,10,3.8,0,3.8,1
4.0,0,4.0,0,4.0,0,4.0,7,4.0,1,4.0,1
4.2,0,4.2,2,4.2,0,4.2,7,4.2,0,4.2,2
4.4,0,4.4,1,4.4,0,4.4,2,4.4,0,4.4,0
4.6,0,4.6,2,4.6,0,4.6,4,4.6,0,4.6,1
4.8,0,4.8,1,4.8,0,4.8,2,4.8,0,4.8,1
5.0,0,5.0,0,5.0,0,5.0,1,5.0,0,5.0,0
5.2,0,5.2,0,5.2,0,5.2,0,5.2,0,5.2,0
5.4,0,5.4,0,5.4,0,5.4,0,5.4,0,5.4,0
5.6,0,5.6,0,5.6,0,5.6,1,5.6,0,5.6,0
5.8,0,5.8,0,5.8,0,5.8,1,5.8,0,5.8,0
6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0
6.2,0,6.2,1,6.2,0,6.2,0,6.2,0,6.2,0
6.4,0,6.4,0,6.4,0,6.4,1,6.4,0,6.4,0
6.6,0,6.6,0,6.6,0,6.6,0,6.6,0,6.6,0
6.8,0,6.8,0,6.8,0,6.8,0,6.8,0,6.8,0
7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0
7.2,0,7.2,0,7.2,0,7.2,0,7.2,0,7.2,0
7.4,0,7.4,0,7.4,0,7.4,0,7.4,0,7.4,0
7.6,0,7.6,0,7.6,0,7.6,0,7.6,0,7.6,0
7.8,0,7.8,0,7.8,0,7.8,0,7.8,0,7.8,0
8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0
8.2,0,8.2,0,8.2,0,8.2,0,8.2,0,8.2,0
8.4,0,8.4,0,8.4,0,8.4,0,8.4,0,8.4,0
8.6,0,8.6,0,8.6,0,8.6,0,8.6,0,8.6,0
8.8,0,8.8,0,8.8,0,8.8,0,8.8,0,8.8,0
9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0
9.2,0,9.2,0,9.2,0,9.2,0,9.2,0,9.2,0
9.4,0,9.4,0,9.4,0,9.4,0,9.4,0,9.4,0
9.6,0,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0
9.8,0,9.8,0,9.8,0,9.8,0,9.8,0,9.8,0
10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0
