binCenterNr2nc,fitValueslogNr2nc,binCenterNr2npr,fitValueslogNr2npr,binCenterNr2npc,fitValueslogNr2npc,binCenterNc2npr,fitValueslogNc2npr,binCenterNc2npc,fitValueslogNc2npc,binCenterNpr2npc,fitValueslogNpr2npc,
-2.4,183.802663419,-2.4,1376.75739663,-2.4,1656.06211985,-2.4,505.137337962,-2.4,847.545683502,-2.4,92.828044696
-2.2,270.355995884,-2.2,1557.15404311,-2.2,1724.78377743,-2.2,691.443535732,-2.2,1086.36949231,-2.2,121.644039877
-2.0,405.020579014,-2.0,1681.23088193,-2.0,1718.4719199,-2.0,913.436880284,-2.0,1328.46207656,-2.0,167.144512214
-1.8,602.98172084,-1.8,1731.73007187,-1.8,1637.96428967,-1.8,1156.73696886,-1.8,1547.55112341,-1.8,240.644703954
-1.6,871.606475123,-1.6,1701.34628512,-1.6,1493.75886031,-1.6,1397.51566527,-1.6,1715.76344291,-1.6,358.302329231
-1.4,1200.77762068,-1.4,1594.49385049,-1.4,1303.74804246,-1.4,1605.60894854,-1.4,1809.43029096,-1.4,538.804799262
-1.2,1555.74588318,-1.2,1426.23435094,-1.2,1089.54873525,-1.2,1750.5721019,-1.2,1814.6016609,-1.2,796.269306375
-1.0,1878.79829197,-1.0,1218.7274251,-1.0,872.469941201,-1.0,1809.1074661,-1.0,1730.49214709,-1.0,1128.50142506
-0.8,2103.24539251,-0.8,996.369184458,-0.8,670.148536675,-0.8,1771.36134498,-0.8,1569.67877295,-0.8,1505.28814942
-0.6,2176.15509234,-0.6,781.097711543,-0.6,494.542614226,-0.6,1643.71627615,-0.6,1354.98173634,-0.6,1865.51224997
-0.4,2079.29168418,-0.4,589.08899188,-0.4,351.471086522,-0.4,1446.97430228,-0.4,1114.10018379,-0.4,2130.55552575
-0.2,1836.77429336,-0.2,429.420050878,-0.2,241.431985287,-0.2,1210.65296151,-0.2,873.748360199,-0.2,2232.35997775
-3.5527136788e-14,1504.99234919,-3.5527136788e-14,304.561449499,-3.5527136788e-14,161.165653514,-3.5527136788e-14,965.576416563,-3.5527136788e-14,654.990510669,-3.5527136788e-14,2142.76487717
0.2,1150.62851499,0.2,212.065385106,0.2,105.39290276,0.2,737.340833364,0.2,470.811300429,0.2,1886.61013588
0.4,828.658090677,0.4,146.66547743,0.4,68.297527372,0.4,542.493654482,0.4,326.050429338,0.4,1530.15195994
0.6,570.111704304,0.6,102.151545672,0.6,44.5366915672,0.6,387.918198636,0.6,219.084066213,0.6,1152.28140085
0.8,382.016689351,0.8,72.6765896883,0.8,29.7585039263,0.8,272.692885348,0.8,144.298182392,0.8,815.86376317
1.0,255.297592127,1.0,53.4389514947,1.0,20.7305452831,1.0,191.097868248,1.0,94.4797751472,1.0,553.193504986
1.2,174.34228812,1.2,40.8674062466,1.2,15.2278382137,1.2,135.532917195,1.2,62.5873125926,1.2,367.983316943
1.4,123.928458349,1.4,32.5031692165,1.4,11.8150167934,1.4,98.614122837,1.4,42.7414587251,1.4,246.78796049
1.6,92.3941429573,1.6,26.7532285532,1.6,9.61590649432,1.6,74.2740747249,1.6,30.5519190089,1.6,170.94299994
1.8,72.0389366126,1.8,22.6315035572,1.8,8.11942672544,1.8,58.0625470807,1.8,23.0167831575,1.8,124.011506742
2.0,58.249838057,2.0,19.5452193038,2.0,7.03729791649,2.0,46.9764564858,2.0,18.2262690673,2.0,94.3578995088
2.2,48.4125210758,2.2,17.1418410438,2.2,6.20981707598,2.2,39.1080145869,2.2,15.0342855224,2.2,74.7788293012
2.4,41.0678709567,2.4,15.2097080803,2.4,5.54830714583,2.4,33.2914088496,2.4,12.7825508412,2.4,61.1543466988
2.6,35.3840698926,2.6,13.6180291714,2.6,5.00220588085,2.6,28.8258944173,2.6,11.1027879086,2.6,51.2005578978
2.8,30.8641475583,2.8,12.2824440419,2.8,4.54120480739,2.8,25.2876604746,2.8,9.78987919699,2.8,43.6365680297
3.0,27.1938879136,3.0,11.1458353695,3.0,4.1459119273,3.0,22.4135510566,3.0,8.72716730606,3.0,37.7125703946
3.2,24.1638060755,3.2,10.1677123428,3.2,3.80306130703,3.2,20.0335075806,3.2,7.84523543973,3.2,32.9641931288
3.4,21.6280312505,3.4,9.31824092051,3.4,3.50304343493,3.4,18.0326041421,3.4,7.10017214725,3.4,29.0877231312
3.6,19.481477611,3.6,8.57476291061,3.6,3.23859039428,3.6,16.3298390858,3.6,6.46236941213,3.6,25.8752895043
3.8,17.6463936104,3.8,7.91966487562,3.8,3.00403462942,3.8,14.8660609029,3.8,5.91072700701,3.8,23.1794287264
4.0,16.0639986062,4.0,7.33900469095,4.0,2.7948601743,4.0,13.5968322391,4.0,5.42955443902,4.0,20.892525679
4.2,14.6890491677,4.2,6.82158455651,4.2,2.60741120707,4.2,12.4880123281,4.2,5.0068182433,4.2,18.9342208691
4.4,13.4861835791,4.4,6.35830130968,4.4,2.43869149698,4.4,11.5128933617,4.4,4.6330804027,4.4,17.2433460474
4.6,12.4273926002,4.6,5.9416774811,4.6,2.28622036271,4.6,10.6502680016,4.6,4.30081214792,4.6,15.7725723845
4.8,11.490228304,4.8,5.56551493561,4.8,2.14792602974,4.8,9.88308169638,4.8,4.00392628005,4.8,14.4847543374
5.0,10.656510264,5.0,5.22463429499,5.0,2.02206492774,5.0,9.1974677159,5.0,3.73744558942,5.0,13.3503707719
5.2,9.91137480745,5.2,4.91467587933,5.2,1.90715959302,5.2,8.58204125557,5.2,3.49726088785,5.2,12.3456966359
5.4,9.24256571809,5.4,4.63194564494,5.4,1.80195024095,5.4,8.02737375632,5.4,3.27995056788,5.4,11.4514729074
5.6,8.63989788438,5.6,4.37329457786,5.6,1.70535656784,5.6,7.52559541508,5.6,3.08264372144,5.6,10.6519235507
5.8,8.09484677555,5.8,4.13602331319,5.8,1.61644732093,5.8,7.0700905997,5.8,2.90291481902,5.8,9.9340185973
6.0,7.60023075178,6.0,3.91780601045,6.0,1.53441584119,6.0,6.65526168533,6.0,2.73870167857,6.0,9.28691465348
6.2,7.1499627379,6.2,3.71662908977,6.2,1.45856024832,6.2,6.27634399497,6.2,2.58824088444,6.2,8.70152519243
6.4,6.73885432297,6.4,3.53074155063,6.4,1.38826726899,6.4,5.92925939056,6.4,2.45001645354,6.4,8.17018703741
6.6,6.36245990302,6.6,3.35861439985,6.6,1.32299894942,6.6,5.61049942656,6.6,2.32271867493,6.6,7.686398999
6.8,6.0169517065,6.8,3.19890730275,6.8,1.26228166969,6.8,5.31703134699,6.8,2.20521084394,6.8,7.24461523209
7.0,5.69901885139,7.0,3.05044100572,7.0,1.20569700855,7.0,5.04622189941,7.0,2.09650218006,7.0,6.84008051199
7.2,5.4057852585,7.2,2.91217440266,7.2,1.1528741059,7.2,4.79577516525,7.2,1.99572563027,7.2,6.46869792354
7.4,5.13474247466,7.4,2.78318536276,7.4,1.10348324527,7.4,4.56368150405,7.4,1.90211956268,7.4,6.12692183065
7.6,4.88369437067,7.6,2.66265462322,7.6,1.0572304358,7.6,4.34817537549,7.6,1.8150125808,7.6,5.81167072173
7.8,4.6507113606,7.8,2.54985219404,7.8,1.01385281774,7.8,4.14770030133,7.8,1.73381085787,7.8,5.52025579983
8.0,4.43409230409,8.0,2.44412583265,8.0,0.973114749855,8.0,3.96087960687,8.0,1.65798751916,8.0,5.25032213257
8.2,4.23233264512,8.2,2.34489123273,8.2,0.934804464353,8.2,3.78649186831,8.2,1.58707369867,8.2,4.99979988713
8.4,4.04409764152,8.4,2.2516236394,8.4,0.898731196218,8.4,3.623450214,8.4,1.52065097194,8.4,4.76686371388
8.6,3.86819977233,8.6,2.16385065688,8.6,0.864722710915,8.6,3.4707847981,8.6,1.45834492621,8.6,4.54989875197
8.8,3.70357959071,8.8,2.08114605691,8.8,0.832623167942,8.8,3.32762789914,8.8,1.39981967483,8.8,4.34747204633
9.0,3.54928943226,9.0,2.00312443106,9.0,0.802291268647,9.0,3.19320120059,9.0,1.34477315948,9.0,4.1583084097
9.2,3.40447950037,9.2,1.92943655676,9.2,0.773598645553,9.2,3.06680489343,9.2,1.29293311244,9.2,3.981269954
9.4,3.2683859387,9.4,1.85976536975,9.4,0.746428457579,9.4,2.94780830666,9.4,1.24405357421,9.4,3.81533866485
9.6,3.14032057195,9.6,1.79382245321,9.6,0.720674161406,9.6,2.83564182424,9.6,1.19791188033,9.6,3.65960151128
9.8,3.01966205237,9.8,1.73134496872,9.8,0.696238433999,9.8,2.72978988951,9.8,1.15430604586,9.8,3.51323767632
10.0,2.90584819555,10.0,1.67209296629,10.0,0.673032225276,10.0,2.62978493196,10.0,1.11305248848,10.0,3.37550756901
